,p_id,p_status,p_vendor,p_import_id,p_list_price,p_price,p_sale_price,p_cost,p_flags,p_left_flag,p_last_modified,p_taxable,p_shopping_gtin,p_shopping_flags,p_shopping_cat,p_shopzilla_cat,p_qb_edit_sequence,p_seo_category,p_length,p_width,p_height,p_upc,p_case_qty,p_override_markup,p_import_flags,p_hygienic,p_shipping_length,p_shipping_width,p_shipping_height,p_saved_status
0,2310.0,0.0,1.0,3.0,80.7,57.64,70.7540948275862,44.0,0.0,5.811138014527845,1463162723.0,1.0,10884400000000.0,62.0,199.0,22005.0,1450324676.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,136.0,0.0,24.8,7.5,30.4,0.0
1,177.0,1.0,1.0,3.0,14.41,10.29,5.0,1.87,65.0,5.811138014527845,1462369955.0,1.0,10080200000000.0,62.0,199.0,22005.0,1450321651.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,0.0,0.0,8.0,7.0,1.5,0.8763358778625954
2,1.0,0.0,1.0,3.0,96.29,68.78,70.7540948275862,52.5,32896.0,5.811138014527845,1463162723.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450321427.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,800.0,0.0,65.05994256999283,0.06442307692307692,13.23,10.04,10.24,0.0
3,983.0,0.0,1.0,3.0,27.38,19.56,70.7540948275862,12.62,0.0,5.811138014527845,1462595475.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450322786.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196748726.0,1.0,0.0,65.05994256999283,0.06442307692307692,10.6,7.8,18.5,0.8763358778625954
4,991.0,1.0,1.0,3.0,50.47,36.05,70.7540948275862,25.75,0.0,5.811138014527845,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450322795.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,65.05994256999283,0.06442307692307692,8.5,2.75,12.0,0.8763358778625954
5,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
6,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
7,1379.0,0.0,1.0,3.0,54.87,39.19,70.7540948275862,27.99,0.0,5.811138014527845,1462369955.0,1.0,40884400000000.0,62.0,199.0,22005.0,1450323379.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1920.0,0.0,0.0,0.06442307692307692,13.6,9.2,11.3,0.0
8,815.0,0.0,1.0,3.0,84.29,60.21,70.7540948275862,45.96,0.0,5.811138014527845,1462369955.0,1.0,10080200000000.0,62.0,199.0,22005.0,1450322532.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196131856.0,1.0,0.0,65.05994256999283,0.06442307692307692,17.5,16.0,10.0,0.0
9,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
10,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
11,795.0,3.0,1.0,3.0,21.71,15.51,70.7540948275862,2.82,9549.464680281219,6.0,1463162723.0,0.9408583981074687,10080200000000.0,62.0,199.0,22005.0,1450322513.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.16643835616438357,65.05994256999283,0.06442307692307692,10.25,7.0,10.0,3.0
12,1430.0,0.0,1.0,3.0,60.28,43.06,70.7540948275862,31.2,32896.0,5.811138014527845,1462369955.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323453.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,150.0,0.0,65.05994256999283,0.06442307692307692,23.3,17.0,9.25,0.0
13,1385.0,0.0,1.0,3.0,52.93,37.81,70.7540948275862,27.01,9549.464680281219,5.811138014527845,1462369955.0,0.9408583981074687,40080200000000.0,62.0,199.0,22005.0,1450323388.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,12.0,0.16643835616438357,65.05994256999283,0.06442307692307692,17.5,10.69,11.0,0.0
14,1385.0,0.0,1.0,3.0,52.93,37.81,70.7540948275862,27.01,9549.464680281219,5.811138014527845,1462369955.0,0.9408583981074687,40080200000000.0,62.0,199.0,22005.0,1450323388.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,12.0,0.16643835616438357,65.05994256999283,0.06442307692307692,17.5,10.69,11.0,0.0
15,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
16,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
17,910.0,3.0,1.0,3.0,279.99,199.99,125.99,97.0,0.0,6.0,1462369955.0,1.0,40884400000000.0,62.0,199.0,22005.0,1450337999.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,1.0,136.0,0.0,28.0,11.0,30.5,3.0
18,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
19,566.0,3.0,1.0,3.0,13.17,9.41,70.7540948275862,1.71,32896.0,6.0,1463162723.0,1.0,10080200000000.0,62.0,199.0,22005.0,1450322209.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,0.0,0.0,2.0,2.0,7.25,3.0
20,1274.0,0.0,1.0,3.0,57.04,40.74,70.7540948275862,29.1,32896.0,5.811138014527845,1463162723.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323183.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,30.0,0.0,65.05994256999283,0.06442307692307692,10.7,12.8,9.7,0.0
21,1272.0,0.0,1.0,3.0,49.73,35.52,70.7540948275862,25.37,32896.0,5.811138014527845,1463162723.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323178.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,30.0,0.0,65.05994256999283,0.06442307692307692,12.2,10.5,10.0,0.0
22,1411.0,0.0,1.0,3.0,34.16,24.4,70.7540948275862,16.83,32896.0,5.811138014527845,1462369955.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323427.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,300.0,0.0,65.05994256999283,0.06442307692307692,12.0,19.0,8.75,0.0
23,1274.0,0.0,1.0,3.0,57.04,40.74,70.7540948275862,29.1,32896.0,5.811138014527845,1463162723.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323183.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,30.0,0.0,65.05994256999283,0.06442307692307692,10.7,12.8,9.7,0.0
24,1389.0,0.0,1.0,3.0,41.13,29.38,70.7540948275862,20.26,0.0,5.811138014527845,1462369955.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323396.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,576.0,0.0,65.05994256999283,0.06442307692307692,14.5,10.5,8.25,0.0
25,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
26,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
27,1384.0,3.0,1.0,3.0,34.43,24.59,70.7540948275862,4.47,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450323386.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,884389000000.0,64.0,0.0,65.05994256999283,0.06442307692307692,8.5,4.5,2.5,3.0
28,1384.0,3.0,1.0,3.0,34.43,24.59,70.7540948275862,4.47,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450323386.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,884389000000.0,64.0,0.0,65.05994256999283,0.06442307692307692,8.5,4.5,2.5,3.0
29,1384.0,3.0,1.0,3.0,34.43,24.59,70.7540948275862,4.47,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450323386.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,884389000000.0,64.0,0.0,65.05994256999283,0.06442307692307692,8.5,4.5,2.5,3.0
30,1384.0,3.0,1.0,3.0,34.43,24.59,70.7540948275862,4.47,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450323386.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,884389000000.0,64.0,0.0,65.05994256999283,0.06442307692307692,8.5,4.5,2.5,3.0
31,1384.0,3.0,1.0,3.0,34.43,24.59,70.7540948275862,4.47,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450323386.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,884389000000.0,64.0,0.0,65.05994256999283,0.06442307692307692,8.5,4.5,2.5,3.0
32,1384.0,3.0,1.0,3.0,34.43,24.59,70.7540948275862,4.47,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450323386.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,884389000000.0,64.0,0.0,65.05994256999283,0.06442307692307692,8.5,4.5,2.5,3.0
33,1384.0,3.0,1.0,3.0,34.43,24.59,70.7540948275862,4.47,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450323386.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,884389000000.0,64.0,0.0,65.05994256999283,0.06442307692307692,8.5,4.5,2.5,3.0
34,65.0,0.0,1.0,3.0,30.81,22.01,70.7540948275862,14.2,32896.0,5.811138014527845,1463162723.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450321495.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196325705.0,24.0,0.0,65.05994256999283,0.06442307692307692,19.5,6.4,10.9,0.0
35,1296.0,3.0,1.0,3.0,25.8,18.43,8.99,3.35,64.0,6.0,1463162723.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450323214.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196668420.0,1.0,0.0,0.0,0.0,3.415,3.415,3.415,3.0
36,1614.0,3.0,1.0,3.0,23.95,17.11,11.99,3.11,0.0,6.0,1462369955.0,1.0,10080200000000.0,62.0,199.0,22005.0,1450323717.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,2.0,0.0,128.0,0.06442307692307692,13.0,7.75,2.75,3.0
37,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
38,1590.0,0.0,1.0,3.0,133.0,57.22,70.7540948275862,43.68,32896.0,5.811138014527845,1463162723.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323682.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1500.0,0.0,65.05994256999283,0.06442307692307692,19.5,13.75,13.14,0.0
39,1022.0,0.0,1.0,3.0,49.0,35.0,70.7540948275862,25.0,0.0,5.811138014527845,1462369955.0,1.0,10080200000000.0,62.0,199.0,22005.0,1450322838.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196713052.0,1.0,0.0,136.0,0.0,26.0,26.5,26.0,0.0
40,100.0,3.0,1.0,3.0,9.39,6.71,70.7540948275862,1.22,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450321540.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196303086.0,1.0,0.0,128.0,0.06442307692307692,3.0,3.0,4.0,3.0
41,439.0,1.0,1.0,3.0,24.11,17.22,70.7540948275862,11.11,0.0,5.811138014527845,1463162723.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450322031.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,100.0,0.0,65.05994256999283,0.06442307692307692,6.875,3.75,6.5,0.8763358778625954
42,2259.0,0.0,1.0,3.0,162.81,116.29,70.7540948275862,84.27,32896.0,5.811138014527845,1463162723.0,1.0,40884400000000.0,62.0,199.0,22005.0,1450324619.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,40.0,0.0,65.05994256999283,0.06442307692307692,19.0,12.0,13.5,0.0
43,1104.0,0.0,1.0,3.0,26.6,19.0,70.7540948275862,12.26,0.0,5.811138014527845,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450322946.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196293516.0,1.0,0.0,128.0,0.0,36.501,8.001,3.501,0.0
44,303.0,0.0,1.0,3.0,109.13,77.95,70.7540948275862,59.5,32896.0,5.811138014527845,1463162723.0,1.0,40884400000000.0,62.0,199.0,22005.0,1450321867.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,70.0,0.0,0.0,0.06442307692307692,20.25,18.5,8.5,0.0
45,1867.0,3.0,1.0,3.0,134.39,95.99,70.99,50.03,1.0,6.0,1462904230.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450324095.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,1.0,143.0,0.0,12.0,5.0,3.75,3.0
46,1617.0,3.0,1.0,3.0,8.78,6.27,70.7540948275862,1.14,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450323724.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196734897.0,1.0,0.0,65.05994256999283,0.06442307692307692,3.6,1.75,1.25,3.0
47,1245.0,0.0,1.0,3.0,43.48,31.06,31.06,21.42,32896.0,5.811138014527845,1463162723.0,1.0,10080200000000.0,62.0,199.0,22005.0,1450323134.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196769943.0,1.0,0.0,0.0,0.0,3.544,3.544,11.0,0.0
48,1379.0,0.0,1.0,3.0,54.87,39.19,70.7540948275862,27.99,0.0,5.811138014527845,1462369955.0,1.0,40884400000000.0,62.0,199.0,22005.0,1450323379.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1920.0,0.0,0.0,0.06442307692307692,13.6,9.2,11.3,0.0
49,468.0,1.0,1.0,3.0,42.0,30.0,70.7540948275862,20.69,0.0,5.811138014527845,1462369955.0,1.0,10884400000000.0,62.0,199.0,22005.0,1450322078.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,128.0,0.06442307692307692,9.75,6.25,7.25,0.8763358778625954
50,597.0,2.0,1.0,3.0,27.54,19.67,70.7540948275862,12.69,0.0,5.811138014527845,1462369955.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450322256.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196734941.0,24.0,0.0,16.0,0.0,12.2,10.6,6.4,0.0
51,167.0,0.0,1.0,3.0,61.0,43.57,70.7540948275862,31.57,0.0,5.811138014527845,1462369955.0,1.0,40884400000000.0,62.0,199.0,22005.0,1450321639.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,884389000000.0,24.0,0.0,65.05994256999283,0.06442307692307692,20.9,12.1,7.2,0.0
52,1099.0,3.0,1.0,3.0,22.11,15.79,70.7540948275862,2.87,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450322939.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,65.05994256999283,0.06442307692307692,3.25,3.25,1.75,3.0
53,604.0,0.0,1.0,3.0,34.09,24.35,70.7540948275862,15.71,0.0,5.811138014527845,1462369955.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450322266.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,16.0,0.0,65.05994256999283,0.06442307692307692,12.25,10.6,6.6,0.0
54,487.0,0.0,1.0,3.0,87.5,42.02,70.7540948275862,30.45,32896.0,5.811138014527845,1457989645.0,1.0,40884400000000.0,62.0,199.0,22005.0,1450322106.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,884389000000.0,1000.0,0.0,65.05994256999283,0.06442307692307692,12.24,9.88,10.0,0.0
55,2038.0,3.0,1.0,3.0,20.92,14.94,70.7540948275862,4.82,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450324333.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,65.05994256999283,0.06442307692307692,3.0,3.0,6.5,3.0
56,369.0,3.0,1.0,3.0,27.41,19.58,70.7540948275862,3.56,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450321946.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,816920000000.0,1.0,0.0,65.05994256999283,0.06442307692307692,4.0,3.5,2.0,3.0
57,2053.0,3.0,1.0,3.0,26.39,18.85,70.7540948275862,6.08,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450324352.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,0.0,0.06442307692307692,2.25,2.25,4.0,3.0
58,509.0,1.0,1.0,3.0,206.88,147.77,70.7540948275862,107.47,0.0,5.811138014527845,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450322143.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,50.0,0.0,65.05994256999283,0.06442307692307692,15.8,9.9,14.1,0.8763358778625954
59,604.0,0.0,1.0,3.0,34.09,24.35,70.7540948275862,15.71,0.0,5.811138014527845,1462369955.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450322266.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,16.0,0.0,65.05994256999283,0.06442307692307692,12.25,10.6,6.6,0.0
60,100.0,3.0,1.0,3.0,9.39,6.71,70.7540948275862,1.22,0.0,6.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450321540.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196303086.0,1.0,0.0,128.0,0.06442307692307692,3.0,3.0,4.0,3.0
61,1666.0,0.0,1.0,3.0,32.48,23.2,70.7540948275862,16.0,0.0,5.811138014527845,1462369955.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323802.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,50.0,0.0,65.05994256999283,0.06442307692307692,13.5,12.5,18.5,0.0
62,4518.398067872183,0.9871191478820907,1.6296755016101065,3.40029725043349,121.68332088623352,74.26604311199208,70.7540948275862,52.318191726529605,9549.464680281219,5.811138014527845,1462427670.052762,0.9408583981074687,28651786658649.11,61.543528210365075,199.0,22005.0,1450329242.378487,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,162.88514025777104,0.16643835616438357,65.05994256999283,0.06442307692307692,17.208216108054028,10.872749874937469,11.592447223611806,0.8763358778625954
63,1036.0,0.0,1.0,3.0,75.78,54.13,70.7540948275862,41.32,0.0,5.811138014527845,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450322857.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196755434.0,1.0,0.0,65.05994256999283,0.06442307692307692,22.8,7.4,17.2,0.0
64,1343.0,0.0,1.0,3.0,18.69,13.35,70.7540948275862,7.63,0.0,5.811138014527845,1463162723.0,1.0,30080200000000.0,62.0,199.0,22005.0,1450323304.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,50.0,0.0,65.05994256999283,0.06442307692307692,4.0,2.375,2.75,0.0
65,1366.0,0.0,1.0,3.0,65.52,46.8,70.7540948275862,33.91,0.0,5.811138014527845,1463162723.0,1.0,30080200000000.0,62.0,199.0,22005.0,1450323353.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,100.0,0.0,65.05994256999283,0.06442307692307692,4.0,3.5,10.0,0.0
66,1366.0,0.0,1.0,3.0,65.52,46.8,70.7540948275862,33.91,0.0,5.811138014527845,1463162723.0,1.0,30080200000000.0,62.0,199.0,22005.0,1450323353.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,100.0,0.0,65.05994256999283,0.06442307692307692,4.0,3.5,10.0,0.0
67,2009.0,0.0,1.0,3.0,56.83,40.59,70.7540948275862,28.99,0.0,5.811138014527845,1463162723.0,1.0,30080200000000.0,62.0,199.0,22005.0,1450324293.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,80196917306.0,1.0,0.0,65.05994256999283,0.06442307692307692,18.0,13.0,5.5,0.0
68,1366.0,0.0,1.0,3.0,65.52,46.8,70.7540948275862,33.91,0.0,5.811138014527845,1463162723.0,1.0,30080200000000.0,62.0,199.0,22005.0,1450323353.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,100.0,0.0,65.05994256999283,0.06442307692307692,4.0,3.5,10.0,0.0
69,1342.0,0.0,1.0,3.0,211.05,150.75,70.7540948275862,120.6,0.0,5.811138014527845,1463162723.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323301.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1000.0,0.0,65.05994256999283,0.06442307692307692,12.5,16.0,5.8,0.0
70,1366.0,0.0,1.0,3.0,65.52,46.8,70.7540948275862,33.91,0.0,5.811138014527845,1463162723.0,1.0,30080200000000.0,62.0,199.0,22005.0,1450323353.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,100.0,0.0,65.05994256999283,0.06442307692307692,4.0,3.5,10.0,0.0
71,1495.0,0.0,1.0,3.0,47.45,33.89,70.7540948275862,24.21,0.0,5.811138014527845,1462369955.0,1.0,30080200000000.0,62.0,199.0,22005.0,1450323547.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,10.0,0.0,65.05994256999283,0.06442307692307692,6.0,5.95,1.25,0.0
72,910.0,3.0,1.0,3.0,279.99,199.99,125.99,97.0,0.0,6.0,1462369955.0,1.0,40884400000000.0,62.0,199.0,22005.0,1450337999.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,1.0,136.0,0.0,28.0,11.0,30.5,3.0
73,3031.0,2.0,2.0,1.0,28.47,28.49,70.7540948275862,19.65,9549.464680281219,5.811138014527845,1463404404.0,0.9408583981074687,28651786658649.11,62.0,199.0,22005.0,1450467251.0,0.0,15.0,7.0,3.25,822383000000.0,162.88514025777104,0.16643835616438357,0.0,0.0,15.25,7.13,3.5,0.0
74,1205.0,0.0,1.0,3.0,43.32,30.94,32.66,21.34,0.0,5.811138014527845,1463162723.0,1.0,30080200000000.0,62.0,199.0,22005.0,1450323077.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,200.0,0.0,0.0,0.0,6.0,5.75,4.25,0.0
75,2046.0,0.0,1.0,3.0,17.44,12.46,19.99,7.12,32896.0,9.0,1462369955.0,1.0,28651786658649.11,62.0,199.0,22005.0,1450324343.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,128.0,0.0,4.5,4.5,4.5,0.0
76,468.0,1.0,1.0,3.0,42.0,30.0,70.7540948275862,20.69,0.0,5.811138014527845,1462369955.0,1.0,10884400000000.0,62.0,199.0,22005.0,1450322078.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1.0,0.0,128.0,0.06442307692307692,9.75,6.25,7.25,0.8763358778625954
77,3233.0,0.0,2.0,1.0,159.98,68.89,70.7540948275862,52.99,64.0,5.811138014527845,1463404404.0,1.0,50822400000000.0,61.543528210365075,199.0,22005.0,1450467468.0,0.0,25.5,23.5,31.0,822383000000.0,162.88514025777104,0.0,128.0,0.0,30.6,24.0,9.8,0.0
78,1729.0,0.0,1.0,3.0,93.52,66.8,70.7540948275862,50.99,0.0,5.811138014527845,1463162723.0,1.0,40080200000000.0,62.0,199.0,22005.0,1450323898.0,0.0,21.292014028056112,19.191184738955823,13.587991967871485,550459056769.3319,1400.0,0.0,65.05994256999283,0.06442307692307692,18.5,10.5,9.5,0.0
